JobID,User,AllocCPUS,AllocGRES,Date,ElapsedTime,NumGPUs,CPUTime,GPUTime
5843822,ikissami,44,gpu:1,2023-10-18,00:00:01,1,0-00:00:44,0-00:00:01
5843824,ikissami,44,gpu:1,2023-10-18,00:01:40,1,0-01:13:20,0-00:01:40
5843825,ikissami,44,gpu:1,2023-10-18,01:11:10,1,2-04:11:20,0-01:11:10
5843904,ikissami,44,gpu:1,2023-10-19,00:12:01,1,0-08:48:44,0-00:12:01
5844031,ikissami,44,gpu:1,2023-10-19,03:41:31,1,6-18:26:44,0-03:41:31
5844222,ikissami,1,,2023-10-20,00:00:06,0,0-00:00:06,0-00:00:00
5844230,ikissami,2,,2023-10-20,00:13:10,0,0-00:26:20,0-00:00:00
5844270,ikissami,1,,2023-10-21,00:00:07,0,0-00:00:07,0-00:00:00
5844272,ikissami,200,,2023-10-21,00:03:41,0,0-12:16:40,0-00:00:00
5844293_4,ikissami,1,,2023-10-22,00:00:01,0,0-00:00:01,0-00:00:00
5844293_1,ikissami,1,,2023-10-22,00:00:01,0,0-00:00:01,0-00:00:00
5844293_2,ikissami,1,,2023-10-22,00:00:01,0,0-00:00:01,0-00:00:00
5844293_3,ikissami,1,,2023-10-22,00:00:01,0,0-00:00:01,0-00:00:00
5844297_8,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844297_1,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844297_2,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844297_3,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844297_4,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844297_5,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844297_6,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844305_1,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844305_2,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844305_3,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844305_4,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844305_6,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844313_16,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844313_1,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844313_2,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844313_3,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844313_4,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844313_5,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844313_6,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844313_7,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844313_8,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844313_9,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844313_10,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844313_11,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844313_13,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844329_16,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844329_1,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844329_2,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844329_3,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844329_4,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844329_5,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844329_6,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844329_7,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844329_8,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844329_9,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844329_10,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844329_11,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844329_12,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844329_13,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844329_14,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844329_15,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844345_16,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844345_1,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844345_2,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844345_3,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844345_4,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844345_5,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844345_6,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844345_7,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844345_8,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844345_9,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844345_10,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844345_11,ikissami,8,,2023-10-22,00:00:01,0,0-00:00:08,0-00:00:00
5844345_12,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844345_13,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844345_14,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844345_15,ikissami,8,,2023-10-22,00:00:02,0,0-00:00:16,0-00:00:00
5844362,ikissami,1,gpu:1,2023-10-22,00:08:06,1,0-00:08:06,0-00:08:06
5844363,ikissami,10,gpu:1,2023-10-22,00:00:03,1,0-00:00:30,0-00:00:03
5844364,ikissami,10,gpu:1,2023-10-22,00:05:38,1,0-00:56:20,0-00:05:38
5844365,ikissami,10,gpu:1,2023-10-22,00:13:39,1,0-02:16:30,0-00:13:39
5844366,ikissami,10,gpu:1,2023-10-22,00:07:44,1,0-01:17:20,0-00:07:44
5844367,ikissami,10,gpu:1,2023-10-22,00:12:04,1,0-02:00:40,0-00:12:04
5844528,ikissami,1,gpu:1,2023-10-23,00:02:33,1,0-00:02:33,0-00:02:33
5844548,ikissami,1,gpu:1,2023-10-24,00:05:32,1,0-00:05:32,0-00:05:32
5844551,ikissami,36,gpu:1,2023-10-24,00:00:12,1,0-00:07:12,0-00:00:12
5844552,ikissami,36,gpu:1,2023-10-24,00:13:08,1,0-07:52:48,0-00:13:08
5844554,ikissami,36,gpu:1,2023-10-24,00:41:34,1,1-00:56:24,0-00:41:34
5844555,ikissami,36,gpu:1,2023-10-24,00:35:32,1,0-21:19:12,0-00:35:32
5844558,ikissami,36,gpu:1,2023-10-24,00:30:27,1,0-18:16:12,0-00:30:27
5844559,ikissami,36,gpu:1,2023-10-24,00:14:10,1,0-08:30:00,0-00:14:10
5844571,ikissami,36,gpu:1,2023-10-24,00:13:32,1,0-08:07:12,0-00:13:32
5844581,ikissami,36,gpu:1,2023-10-24,07:03:29,1,10-14:05:24,0-07:03:29
5844602_1,ikissami,36,gpu:1,2023-10-24,00:00:03,1,0-00:01:48,0-00:00:03
5844602_2,ikissami,36,gpu:1,2023-10-24,00:00:08,1,0-00:04:48,0-00:00:08
5844602_3,ikissami,36,gpu:1,2023-10-24,00:00:52,1,0-00:31:12,0-00:00:52
5844606_4,ikissami,36,gpu:1,2023-10-24,00:02:57,1,0-01:46:12,0-00:02:57
5844606_1,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844606_2,ikissami,36,gpu:1,2023-10-24,00:00:08,1,0-00:04:48,0-00:00:08
5844606_3,ikissami,36,gpu:1,2023-10-24,00:02:54,1,0-01:44:24,0-00:02:54
5844612,ikissami,36,gpu:1,2023-10-24,00:24:39,1,0-14:47:24,0-00:24:39
5844613_4,ikissami,36,gpu:1,2023-10-24,00:24:55,1,0-14:57:00,0-00:24:55
5844613_1,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844613_2,ikissami,36,gpu:1,2023-10-24,00:00:10,1,0-00:06:00,0-00:00:10
5844613_3,ikissami,36,gpu:1,2023-10-24,00:03:57,1,0-02:22:12,0-00:03:57
5844619,ikissami,36,gpu:1,2023-10-24,00:10:18,1,0-06:10:48,0-00:10:18
5844621,ikissami,36,gpu:1,2023-10-24,00:01:44,1,0-01:02:24,0-00:01:44
5844622_4,ikissami,36,gpu:1,2023-10-24,00:02:50,1,0-01:42:00,0-00:02:50
5844622_1,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844622_2,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844622_3,ikissami,36,gpu:1,2023-10-24,00:00:16,1,0-00:09:36,0-00:00:16
5844626_4,ikissami,36,gpu:1,2023-10-24,00:00:03,1,0-00:01:48,0-00:00:03
5844626_1,ikissami,36,gpu:1,2023-10-24,00:00:03,1,0-00:01:48,0-00:00:03
5844626_2,ikissami,36,gpu:1,2023-10-24,00:00:09,1,0-00:05:24,0-00:00:09
5844626_3,ikissami,36,gpu:1,2023-10-24,00:02:31,1,0-01:30:36,0-00:02:31
5844630_5,ikissami,36,gpu:1,2023-10-24,00:00:31,1,0-00:18:36,0-00:00:31
5844630_1,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844630_2,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844630_3,ikissami,36,gpu:1,2023-10-24,00:00:13,1,0-00:07:48,0-00:00:13
5844630_4,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844635_5,ikissami,36,,2023-10-24,00:02:31,0,0-01:30:36,0-00:00:00
5844635_1,ikissami,36,,2023-10-24,00:00:03,0,0-00:01:48,0-00:00:00
5844635_2,ikissami,36,,2023-10-24,00:00:09,0,0-00:05:24,0-00:00:00
5844635_3,ikissami,36,,2023-10-24,00:03:38,0,0-02:10:48,0-00:00:00
5844639_5,ikissami,36,gpu:1,2023-10-24,00:00:48,1,0-00:28:48,0-00:00:48
5844639_1,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844639_2,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844639_3,ikissami,36,gpu:1,2023-10-24,00:00:18,1,0-00:10:48,0-00:00:18
5844639_4,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844644_5,ikissami,36,gpu:1,2023-10-24,00:03:59,1,0-02:23:24,0-00:03:59
5844644_1,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844644_2,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844644_3,ikissami,36,gpu:1,2023-10-24,00:00:14,1,0-00:08:24,0-00:00:14
5844644_4,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844635_4,ikissami,36,,2023-10-24,00:00:04,0,0-00:02:24,0-00:00:00
5844650_1,ikissami,36,,2023-10-24,00:00:02,0,0-00:01:12,0-00:00:00
5844650_2,ikissami,36,,2023-10-24,00:00:09,0,0-00:05:24,0-00:00:00
5844650_3,ikissami,36,,2023-10-24,00:01:17,0,0-00:46:12,0-00:00:00
5844654_1,ikissami,36,,2023-10-24,00:00:02,0,0-00:01:12,0-00:00:00
5844654_2,ikissami,36,,2023-10-24,00:00:08,0,0-00:04:48,0-00:00:00
5844654_3,ikissami,36,,2023-10-24,00:03:20,0,0-02:00:00,0-00:00:00
5844658_1,ikissami,36,,2023-10-24,00:00:03,0,0-00:01:48,0-00:00:00
5844658_2,ikissami,36,,2023-10-24,00:00:08,0,0-00:04:48,0-00:00:00
5844658_3,ikissami,36,,2023-10-24,00:00:23,0,0-00:13:48,0-00:00:00
5844662_5,ikissami,36,gpu:1,2023-10-24,00:00:16,1,0-00:09:36,0-00:00:16
5844662_1,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844662_2,ikissami,36,gpu:1,2023-10-24,00:00:06,1,0-00:03:36,0-00:00:06
5844662_3,ikissami,36,gpu:1,2023-10-24,00:00:14,1,0-00:08:24,0-00:00:14
5844662_4,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844667_5,ikissami,36,gpu:1,2023-10-24,00:01:36,1,0-00:57:36,0-00:01:36
5844667_1,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844667_2,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844667_3,ikissami,36,gpu:1,2023-10-24,00:00:13,1,0-00:07:48,0-00:00:13
5844667_4,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844672_1,ikissami,36,,2023-10-24,00:00:02,0,0-00:01:12,0-00:00:00
5844672_2,ikissami,36,,2023-10-24,00:00:09,0,0-00:05:24,0-00:00:00
5844672_3,ikissami,36,,2023-10-24,00:01:25,0,0-00:51:00,0-00:00:00
5844676_5,ikissami,36,,2023-10-24,00:59:19,0,1-11:35:24,0-00:00:00
5844676_1,ikissami,36,,2023-10-24,00:00:02,0,0-00:01:12,0-00:00:00
5844676_2,ikissami,36,,2023-10-24,00:00:09,0,0-00:05:24,0-00:00:00
5844676_3,ikissami,36,,2023-10-24,00:03:38,0,0-02:10:48,0-00:00:00
5844680_5,ikissami,36,gpu:1,2023-10-24,00:04:02,1,0-02:25:12,0-00:04:02
5844680_1,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844680_2,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844680_3,ikissami,36,gpu:1,2023-10-24,00:00:14,1,0-00:08:24,0-00:00:14
5844680_4,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844676_4,ikissami,36,,2023-10-24,00:00:03,0,0-00:01:48,0-00:00:00
5844689,ikissami,36,gpu:1,2023-10-24,00:11:23,1,0-06:49:48,0-00:11:23
5844690_5,ikissami,36,gpu:1,2023-10-24,00:02:27,1,0-01:28:12,0-00:02:27
5844690_1,ikissami,36,gpu:1,2023-10-24,00:00:03,1,0-00:01:48,0-00:00:03
5844690_2,ikissami,36,gpu:1,2023-10-24,00:00:03,1,0-00:01:48,0-00:00:03
5844690_3,ikissami,36,gpu:1,2023-10-24,00:00:15,1,0-00:09:00,0-00:00:15
5844690_4,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844695_5,ikissami,36,gpu:1,2023-10-24,00:02:40,1,0-01:36:00,0-00:02:40
5844695_1,ikissami,36,gpu:1,2023-10-24,00:00:03,1,0-00:01:48,0-00:00:03
5844695_2,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844695_3,ikissami,36,gpu:1,2023-10-24,00:00:18,1,0-00:10:48,0-00:00:18
5844695_4,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844700_5,ikissami,36,gpu:1,2023-10-24,00:03:54,1,0-02:20:24,0-00:03:54
5844700_1,ikissami,36,gpu:1,2023-10-24,00:00:03,1,0-00:01:48,0-00:00:03
5844700_2,ikissami,36,gpu:1,2023-10-24,00:00:03,1,0-00:01:48,0-00:00:03
5844700_3,ikissami,36,gpu:1,2023-10-24,00:00:15,1,0-00:09:00,0-00:00:15
5844700_4,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844705_5,ikissami,36,gpu:1,2023-10-24,00:03:55,1,0-02:21:00,0-00:03:55
5844705_1,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844705_2,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844705_3,ikissami,36,gpu:1,2023-10-24,00:00:14,1,0-00:08:24,0-00:00:14
5844705_4,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844710,ikissami,36,gpu:1,2023-10-24,00:01:08,1,0-00:40:48,0-00:01:08
5844711_5,ikissami,36,gpu:1,2023-10-24,00:02:32,1,0-01:31:12,0-00:02:32
5844711_1,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844711_2,ikissami,36,gpu:1,2023-10-24,00:00:05,1,0-00:03:00,0-00:00:05
5844711_3,ikissami,36,gpu:1,2023-10-24,00:00:17,1,0-00:10:12,0-00:00:17
5844711_4,ikissami,36,gpu:1,2023-10-24,00:00:04,1,0-00:02:24,0-00:00:04
5844745,ikissami,36,gpu:1,2023-10-25,00:54:34,1,1-08:44:24,0-00:54:34
5844747,ikissami,36,gpu:1,2023-10-25,01:31:55,1,2-07:09:00,0-01:31:55
5844748,ikissami,36,gpu:1,2023-10-25,00:22:23,1,0-13:25:48,0-00:22:23
5844749,ikissami,36,gpu:1,2023-10-25,04:51:22,1,7-06:49:12,0-04:51:22
5844752_5,ikissami,36,gpu:1,2023-10-25,00:38:47,1,0-23:16:12,0-00:38:47
5844752_1,ikissami,36,gpu:1,2023-10-25,00:00:05,1,0-00:03:00,0-00:00:05
5844752_2,ikissami,36,gpu:1,2023-10-25,00:00:15,1,0-00:09:00,0-00:00:15
5844752_3,ikissami,36,gpu:1,2023-10-25,00:02:59,1,0-01:47:24,0-00:02:59
5844752_4,ikissami,36,gpu:1,2023-10-25,00:00:04,1,0-00:02:24,0-00:00:04
5844846,ikissami,36,gpu:1,2023-10-26,01:26:12,1,2-03:43:12,0-01:26:12
5844847,ikissami,36,gpu:1,2023-10-26,01:17:19,1,1-22:23:24,0-01:17:19
5844857,ikissami,36,gpu:1,2023-10-26,03:24:42,1,5-02:49:12,0-03:24:42
5844858,ikissami,36,gpu:1,2023-10-26,03:12:33,1,4-19:31:48,0-03:12:33
5844883,ikissami,1,,2023-10-26,00:36:55,0,0-00:36:55,0-00:00:00
5844907,ikissami,1,,2023-10-27,00:00:05,0,0-00:00:05,0-00:00:00
5844908,ikissami,1,,2023-10-27,00:00:01,0,0-00:00:01,0-00:00:00
5844909,ikissami,36,gpu:1,2023-10-27,03:43:22,1,5-14:01:12,0-03:43:22
5844914,ikissami,36,gpu:1,2023-10-27,01:32:52,1,2-07:43:12,0-01:32:52
5844931,ikissami,36,gpu:1,2023-10-27,05:18:19,1,7-22:59:24,0-05:18:19
5844942,ikissami,36,gpu:1,2023-10-27,05:09:33,1,7-17:43:48,0-05:09:33
5844952,ikissami,36,gpu:1,2023-10-27,00:11:27,1,0-06:52:12,0-00:11:27
5844963,ikissami,1,,2023-10-27,00:00:06,0,0-00:00:06,0-00:00:00
5844964,ikissami,1,,2023-10-27,00:00:30,0,0-00:00:30,0-00:00:00
5844966,ikissami,1,,2023-10-27,00:00:03,0,0-00:00:03,0-00:00:00
5844967,ikissami,1,,2023-10-27,00:00:02,0,0-00:00:02,0-00:00:00
5844969,ikissami,1,,2023-10-27,00:00:03,0,0-00:00:03,0-00:00:00
5844970,ikissami,1,,2023-10-27,00:00:03,0,0-00:00:03,0-00:00:00
5845065_4,ikissami,1,,2023-10-29,00:00:02,0,0-00:00:02,0-00:00:00
5845065_1,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845065_2,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845065_3,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845069_4,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845069_1,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845069_2,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845069_3,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845073_5,ikissami,1,,2023-10-29,00:00:09,0,0-00:00:09,0-00:00:00
5845073_1,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845073_2,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845073_3,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845073_4,ikissami,1,,2023-10-29,00:00:02,0,0-00:00:02,0-00:00:00
5845078_6,ikissami,1,,2023-10-29,00:01:20,0,0-00:01:20,0-00:00:00
5845078_1,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845078_2,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845078_3,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845078_4,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845078_5,ikissami,1,,2023-10-29,00:00:09,0,0-00:00:09,0-00:00:00
5845086,ikissami,1,,2023-10-29,00:00:07,0,0-00:00:07,0-00:00:00
5845088,ikissami,1,,2023-10-29,00:00:19,0,0-00:00:19,0-00:00:00
5845090,ikissami,1,,2023-10-29,00:00:03,0,0-00:00:03,0-00:00:00
5845093,ikissami,1,,2023-10-29,00:00:03,0,0-00:00:03,0-00:00:00
5845096_6,ikissami,1,,2023-10-29,00:01:14,0,0-00:01:14,0-00:00:00
5845096_1,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845096_2,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845096_3,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845096_4,ikissami,1,,2023-10-29,00:00:02,0,0-00:00:02,0-00:00:00
5845096_5,ikissami,1,,2023-10-29,00:00:09,0,0-00:00:09,0-00:00:00
5845103_6,ikissami,2,,2023-10-29,00:01:13,0,0-00:02:26,0-00:00:00
5845103_1,ikissami,2,,2023-10-29,00:00:01,0,0-00:00:02,0-00:00:00
5845103_2,ikissami,2,,2023-10-29,00:00:01,0,0-00:00:02,0-00:00:00
5845103_3,ikissami,2,,2023-10-29,00:00:01,0,0-00:00:02,0-00:00:00
5845103_4,ikissami,2,,2023-10-29,00:00:02,0,0-00:00:04,0-00:00:00
5845103_5,ikissami,2,,2023-10-29,00:00:09,0,0-00:00:18,0-00:00:00
5845109,ikissami,4,,2023-10-29,00:00:01,0,0-00:00:04,0-00:00:00
5845113,ikissami,4,,2023-10-29,00:00:01,0,0-00:00:04,0-00:00:00
5845114,ikissami,2,,2023-10-29,00:00:01,0,0-00:00:02,0-00:00:00
5845117,ikissami,2,,2023-10-29,00:00:01,0,0-00:00:02,0-00:00:00
5845118,ikissami,2,,2023-10-29,00:00:01,0,0-00:00:02,0-00:00:00
5845122,ikissami,4,,2023-10-29,00:01:41,0,0-00:06:44,0-00:00:00
5845124,ikissami,4,,2023-10-29,00:01:40,0,0-00:06:40,0-00:00:00
5845138,ikissami,4,,2023-10-29,00:00:01,0,0-00:00:04,0-00:00:00
5845139,ikissami,4,,2023-10-29,00:00:01,0,0-00:00:04,0-00:00:00
5845193,ikissami,1,,2023-10-29,00:00:13,0,0-00:00:13,0-00:00:00
5845194,ikissami,1,,2023-10-29,00:00:06,0,0-00:00:06,0-00:00:00
5845195,ikissami,1,,2023-10-29,00:00:02,0,0-00:00:02,0-00:00:00
5845296,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845298,ikissami,1,,2023-10-29,00:01:41,0,0-00:01:41,0-00:00:00
5845299,ikissami,1,,2023-10-29,00:00:50,0,0-00:00:50,0-00:00:00
5845300,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845306,ikissami,4,,2023-10-29,00:00:01,0,0-00:00:04,0-00:00:00
5845313,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845320,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845327,ikissami,10,,2023-10-29,00:00:01,0,0-00:00:10,0-00:00:00
5845330,ikissami,8,,2023-10-29,00:00:01,0,0-00:00:08,0-00:00:00
5845332,ikissami,20,,2023-10-29,00:00:01,0,0-00:00:20,0-00:00:00
5845334,ikissami,10,,2023-10-29,00:00:01,0,0-00:00:10,0-00:00:00
5845337,ikissami,4,,2023-10-29,00:00:01,0,0-00:00:04,0-00:00:00
5845358,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845359,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845361,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845363,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845375,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5845378,ikissami,1,,2023-10-29,00:00:01,0,0-00:00:01,0-00:00:00
5846382,ikissami,4,,2023-10-30,00:01:00,0,0-00:04:00,0-00:00:00
5846384_5,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846384_1,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846384_2,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846384_3,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846384_4,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846389_5,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846389_1,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846389_2,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846389_3,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846389_4,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846394_5,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846394_1,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846394_2,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846394_3,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846394_4,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846399_5,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846399_1,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846399_2,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846399_3,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
5846399_4,ikissami,2,,2023-10-30,00:00:01,0,0-00:00:02,0-00:00:00
